#DUKE weather file,,,,,,
$state_name=North Carolina,,,,,,
$city_name=Charlotte,,,,,,
$lat_deg=35,,,,,,
$lat_min=13,,,,,,
$long_deg=-80,,,,,,
$long_min=56,,,,,,
$timezone_offset=-4,,,,,,
temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global,
#month:day:hour:minute:second,,,,,,
05:07:10:57:00,69.4,4.7,74.33,46.6,35.48,72.13
05:07:11:02:00,69.7,4.9,73.67,47.05,35.43,73
05:07:11:07:00,69.9,5,73,47.47,35.31,73.65
05:07:11:12:00,70.2,5.1,72.33,47.88,35.19,74.3
05:07:11:17:00,70.5,5.3,71.67,48.29,35.06,74.95
05:07:11:22:00,70.8,5.4,71,48.71,34.94,75.61
05:07:11:27:00,71,5.5,70.33,49.12,34.82,76.26
05:07:11:32:00,71.3,5.7,69.67,49.54,34.69,76.92
05:07:11:37:00,71.6,5.8,69,49.96,34.57,77.58
05:07:11:42:00,71.7,5,68.67,50.01,34.6,77.74
05:07:11:47:00,71.9,4.3,68.33,50.05,34.63,77.89
05:07:11:52:00,72,3.5,68,50.1,34.66,78.04
05:07:11:57:00,72.1,3.6,67.42,49.87,34.8,77.82
05:07:12:02:00,72.2,3.7,66.83,49.59,34.91,77.41
05:07:12:07:00,72.3,3.8,66.25,49.25,34.96,76.75
05:07:12:12:00,72.3,3.9,65.67,48.91,35,76.09
05:07:12:17:00,72.4,4,65.08,48.57,35.05,75.44
05:07:12:22:00,72.5,4.1,64.5,48.23,35.09,74.78
05:07:12:27:00,72.6,4.1,63.92,47.89,35.13,74.14
05:07:12:32:00,72.7,4.2,63.33,47.55,35.18,73.49
05:07:12:37:00,72.8,4.3,62.75,47.21,35.22,72.84
05:07:12:42:00,72.8,4.4,62.17,46.87,35.26,72.2
05:07:12:47:00,72.9,4.5,61.58,46.53,35.31,71.56
05:07:12:52:00,73,4.6,61,46.2,35.35,70.93
05:07:12:57:00,73.1,4.5,60.83,46.14,35.28,70.66
05:07:13:02:00,73.2,4.4,60.67,46.02,35.15,70.23
05:07:13:07:00,73.2,4.3,60.5,45.83,34.96,69.55
05:07:13:12:00,73.3,4.2,60.33,45.64,34.76,68.86
05:07:13:17:00,73.4,4.1,60.17,45.44,34.57,68.18
05:07:13:22:00,73.5,4,60,45.25,34.37,67.5
05:07:13:27:00,73.5,4,59.83,45.06,34.18,66.82
05:07:13:32:00,73.6,3.9,59.67,44.86,33.98,66.14
05:07:13:37:00,73.7,3.8,59.5,44.67,33.79,65.45
05:07:13:42:00,73.8,3.7,59.33,44.48,33.59,64.77
05:07:13:47:00,73.8,3.6,59.17,44.28,33.4,64.09
05:07:13:52:00,73.9,3.5,59,44.09,33.2,63.41
05:07:13:57:00,74.1,3.8,58.92,44.16,32.9,63.05
05:07:14:02:00,74.2,4.1,58.83,44.16,32.55,62.55
05:07:14:07:00,74.4,4.4,58.75,44.08,32.12,61.84
05:07:14:12:00,74.6,4.6,58.67,43.99,31.69,61.12
05:07:14:17:00,74.7,4.9,58.58,43.9,31.27,60.39
05:07:14:22:00,74.9,5.2,58.5,43.81,30.84,59.65
05:07:14:27:00,75.1,5.5,58.42,43.71,30.42,58.89
05:07:14:32:00,75.2,5.8,58.33,43.6,30,58.13
05:07:14:37:00,75.4,6.1,58.25,43.5,29.58,57.36
05:07:14:42:00,75.6,6.3,58.17,43.38,29.17,56.57
05:07:14:47:00,75.7,6.6,58.08,43.27,28.75,55.78
05:07:14:52:00,75.9,6.9,58,43.15,28.34,54.97
05:07:14:57:00,76.1,6.6,57.5,42.79,28.03,53.89
05:07:15:02:00,76.3,6.3,57,42.32,27.65,52.69
05:07:15:07:00,76.5,6,56.5,41.68,27.19,51.32
05:07:15:12:00,76.6,5.8,56,41.05,26.72,49.96
05:07:15:17:00,76.8,5.5,55.5,40.42,26.26,48.59
05:07:15:22:00,77,5.2,55,39.78,25.79,47.22
05:07:15:27:00,77.2,4.9,54.5,39.15,25.33,45.85
05:07:15:32:00,77.4,4.6,54,38.52,24.87,44.48
05:07:15:37:00,77.6,4.3,53.5,37.88,24.4,43.11
05:07:15:42:00,77.7,4.1,53,37.25,23.94,41.74
05:07:15:47:00,77.9,3.8,52.5,36.61,23.47,40.37
05:07:15:52:00,78.1,3.5,52,35.98,23.01,39
05:07:15:57:00,78.1,4.2,51.67,35.15,22.62,37.45
05:07:16:02:00,78.1,4.8,51.33,34.18,22.17,35.88
05:07:16:07:00,78.1,5.5,51,33,21.63,34.28
05:07:16:12:00,78.1,6.2,50.67,31.83,21.08,32.69
05:07:16:17:00,78.1,6.8,50.33,30.67,20.52,31.12
05:07:16:22:00,78.1,7.5,50,29.52,19.97,29.56
05:07:16:27:00,78.1,8.2,49.67,28.38,19.41,28.02
05:07:16:32:00,78.1,8.8,49.33,27.26,18.84,26.49
05:07:16:37:00,78.1,9.5,49,26.14,18.27,24.98
05:07:16:42:00,78.1,10.2,48.67,25.04,17.7,23.48
05:07:16:47:00,78.1,10.8,48.33,23.94,17.12,21.99
05:07:16:52:00,78.1,11.5,48,22.86,16.54,20.52
05:07:16:57:00,78.3,11.4,47.75,22.18,15.8,19.36
05:07:17:02:00,78.4,11.3,47.5,21.32,15.05,18.29
05:07:17:07:00,78.6,11.2,47.25,20.17,14.28,17.36
05:07:17:12:00,78.8,11.1,47,18.99,13.52,16.41
05:07:17:17:00,78.9,11,46.75,17.77,12.76,15.44
05:07:17:22:00,79.1,10.9,46.5,16.53,12.01,14.44
05:07:17:27:00,79.3,10.9,46.25,15.25,11.28,13.42
05:07:17:32:00,79.4,10.8,46,13.94,10.55,12.38
05:07:17:37:00,79.6,10.7,45.75,12.6,9.83,11.32
05:07:17:42:00,79.8,10.6,45.5,11.22,9.12,10.24
05:07:17:47:00,79.9,10.5,45.25,9.82,8.42,9.13
05:07:17:52:00,80.1,10.4,45,8.38,7.72,8
05:07:17:57:00,79.9,10.5,45,6.91,7.04,6.82
05:07:18:02:00,79.8,10.6,45,5.84,6.43,5.93
05:07:18:07:00,79.6,10.7,45,5.39,5.91,5.5
05:07:18:12:00,79.4,10.8,45,4.93,5.39,5.07
05:07:18:17:00,79.3,10.9,45,4.46,4.89,4.64
05:07:18:22:00,79.1,11,45,3.98,4.39,4.2
05:07:18:27:00,78.9,11,45,3.49,3.9,3.76
05:07:18:32:00,78.8,11.1,45,2.99,3.42,3.31
05:07:18:37:00,78.6,11.2,45,2.48,2.94,2.86
05:07:18:42:00,78.4,11.3,45,1.96,2.47,2.4
05:07:18:47:00,78.3,11.4,45,1.43,2,1.94
05:07:18:52:00,78.1,11.5,45,0.89,1.54,1.48
05:07:18:57:00,77.8,11.5,45.42,0.33,1.1,1
05:07:19:02:00,77.6,11.5,45.83,0,0.81,0.7
05:07:19:07:00,77.3,11.5,46.25,0,0.74,0.64
05:07:19:12:00,77.1,11.5,46.67,0,0.67,0.58
05:07:19:17:00,76.8,11.5,47.08,0,0.6,0.52
05:07:19:22:00,76.5,11.5,47.5,0,0.53,0.46
05:07:19:27:00,76.3,11.5,47.92,0,0.46,0.4
05:07:19:32:00,76,11.5,48.33,0,0.39,0.34
05:07:19:37:00,75.8,11.5,48.75,0,0.32,0.28
05:07:19:42:00,75.5,11.5,49.17,0,0.25,0.22
05:07:19:47:00,75.3,11.5,49.58,0,0.18,0.16
05:07:19:52:00,75,11.5,50,0,0.11,0.1
05:07:19:57:00,74.8,11.4,50.42,0,0.04,0.04
05:07:20:02:00,74.7,11.3,50.83,0,0,0
05:07:20:07:00,74.5,11.2,51.25,0,0,0
05:07:20:12:00,74.3,11.1,51.67,0,0,0
05:07:20:17:00,74.2,11,52.08,0,0,0
05:07:20:22:00,74,10.9,52.5,0,0,0
05:07:20:27:00,73.8,10.9,52.92,0,0,0
05:07:20:32:00,73.7,10.8,53.33,0,0,0
05:07:20:37:00,73.5,10.7,53.75,0,0,0
05:07:20:42:00,73.3,10.6,54.17,0,0,0
05:07:20:47:00,73.2,10.5,54.58,0,0,0
05:07:20:52:00,73,10.4,55,0,0,0
05:07:20:57:00,72.8,10.1,55.33,0,0,0
05:07:21:02:00,72.7,9.8,55.67,0,0,0
05:07:21:07:00,72.5,9.5,56,0,0,0
05:07:21:12:00,72.4,9.2,56.33,0,0,0
05:07:21:17:00,72.2,8.9,56.67,0,0,0
05:07:21:22:00,72,8.6,57,0,0,0
05:07:21:27:00,71.9,8.4,57.33,0,0,0
05:07:21:32:00,71.7,8.1,57.67,0,0,0
05:07:21:37:00,71.6,7.8,58,0,0,0
05:07:21:42:00,71.4,7.5,58.33,0,0,0
05:07:21:47:00,71.3,7.2,58.67,0,0,0
05:07:21:52:00,71.1,6.9,59,0,0,0
05:07:21:57:00,71,7.5,59.33,0,0,0
05:07:22:02:00,70.9,8.1,59.67,0,0,0
05:07:22:07:00,70.8,8.6,60,0,0,0
05:07:22:12:00,70.7,9.2,60.33,0,0,0
05:07:22:17:00,70.6,9.8,60.67,0,0,0
05:07:22:22:00,70.5,10.4,61,0,0,0
05:07:22:27:00,70.5,10.9,61.33,0,0,0
05:07:22:32:00,70.4,11.5,61.67,0,0,0
05:07:22:37:00,70.3,12.1,62,0,0,0
05:07:22:42:00,70.2,12.7,62.33,0,0,0
05:07:22:47:00,70.1,13.2,62.67,0,0,0
05:07:22:52:00,70,13.8,63,0,0,0
05:07:22:57:00,69.9,13.6,63.83,0,0,0
05:07:23:02:00,69.8,13.4,64.67,0,0,0
05:07:23:07:00,69.8,13.2,65.5,0,0,0
05:07:23:12:00,69.7,13,66.33,0,0,0
05:07:23:17:00,69.6,12.8,67.17,0,0,0
05:07:23:22:00,69.5,12.6,68,0,0,0
05:07:23:27:00,69.5,12.5,68.83,0,0,0
05:07:23:32:00,69.4,12.3,69.67,0,0,0
05:07:23:37:00,69.3,12.1,70.5,0,0,0
05:07:23:42:00,69.2,11.9,71.33,0,0,0
05:07:23:47:00,69.2,11.7,72.17,0,0,0
05:07:23:52:00,69.1,11.5,73,0,0,0
05:07:23:57:00,69,11.6,73.42,0,0,0
05:08:00:02:00,68.9,11.7,73.83,0,0,0
05:08:00:07:00,68.8,11.8,74.25,0,0,0
05:08:00:12:00,68.7,11.9,74.67,0,0,0
05:08:00:17:00,68.6,12,75.08,0,0,0
05:08:00:22:00,68.5,12.1,75.5,0,0,0
05:08:00:27:00,68.5,12.2,75.92,0,0,0
05:08:00:32:00,68.4,12.3,76.33,0,0,0
05:08:00:37:00,68.3,12.4,76.75,0,0,0
05:08:00:42:00,68.2,12.5,77.17,0,0,0
05:08:00:47:00,68.1,12.6,77.58,0,0,0
05:08:00:52:00,68,12.7,78,0,0,0
05:08:00:57:00,67.8,12.5,78.5,0,0,0
05:08:01:02:00,67.7,12.3,79,0,0,0
05:08:01:07:00,67.5,12.1,79.5,0,0,0
05:08:01:12:00,67.3,11.9,80,0,0,0
05:08:01:17:00,67.2,11.7,80.5,0,0,0
05:08:01:22:00,67,11.5,81,0,0,0
05:08:01:27:00,66.8,11.4,81.5,0,0,0
05:08:01:32:00,66.7,11.2,82,0,0,0
05:08:01:37:00,66.5,11,82.5,0,0,0
05:08:01:42:00,66.3,10.8,83,0,0,0
05:08:01:47:00,66.2,10.6,83.5,0,0,0
05:08:01:52:00,66,10.4,84,0,0,0
05:08:01:57:00,66,10.3,83.88,0,0,0
05:08:02:02:00,66,10.1,83.77,0,0,0
05:08:02:07:00,66.1,10,83.65,0,0,0
05:08:02:12:00,66.1,9.8,83.53,0,0,0
05:08:02:17:00,66.1,9.7,83.42,0,0,0
05:08:02:22:00,66.1,9.6,83.3,0,0,0
05:08:02:27:00,66.2,9.4,83.19,0,0,0
05:08:02:32:00,66.2,9.3,83.07,0,0,0
05:08:02:35:00,66.2,9.2,83,0,0,0
05:08:02:40:00,66.1,9.9,83.29,0,0,0
05:08:02:45:00,66.1,10.6,83.59,0,0,0
05:08:02:50:00,66,11.2,83.88,0,0,0
05:08:02:52:00,66,11.5,84,0,0,0
05:08:02:57:00,65.7,11.5,84.69,0,0,0
05:08:03:02:00,65.4,11.5,85.38,0,0,0
05:08:03:07:00,65.2,11.5,86.07,0,0,0
05:08:03:12:00,64.9,11.5,86.76,0,0,0
05:08:03:17:00,64.6,11.5,87.45,0,0,0
05:08:03:21:00,64.4,11.5,88,0,0,0
05:08:03:26:00,64.5,11.3,87.84,0,0,0
05:08:03:31:00,64.6,11.1,87.68,0,0,0
05:08:03:36:00,64.6,11,87.52,0,0,0
05:08:03:41:00,64.7,10.8,87.35,0,0,0
05:08:03:46:00,64.8,10.6,87.19,0,0,0
05:08:03:51:00,64.9,10.4,87.03,0,0,0
05:08:03:52:00,64.9,10.4,87,0,0,0
05:08:03:57:00,64.8,10.1,87.28,0,0,0
05:08:04:02:00,64.6,9.7,87.56,0.01,0.07,0.06
05:08:04:07:00,64.5,9.4,87.83,0.03,0.26,0.21
05:08:04:10:00,64.4,9.2,88,0.04,0.38,0.3
05:08:04:15:00,64.4,9.6,88,0.06,0.58,0.44
05:08:04:20:00,64.4,10,88,0.07,0.78,0.58
05:08:04:25:00,64.4,10.3,88,0.09,0.98,0.71
05:08:04:26:00,64.4,10.4,88,0.09,1.03,0.73
05:08:04:31:00,64.4,9.5,88,0.11,1.24,0.85
05:08:04:36:00,64.4,8.6,88,0.12,1.47,0.97
05:08:04:39:00,64.4,8.1,88,0.13,1.6,1.03
05:08:04:44:00,64.2,8.5,88.77,0.15,1.81,1.17
05:08:04:49:00,64.1,8.9,89.54,0.16,2.01,1.3
05:08:04:52:00,64,9.2,90,0.17,2.14,1.38
05:08:04:57:00,64.2,8.6,88.89,0.19,2.34,1.51
05:08:05:01:00,64.4,8.1,88,0.37,2.59,1.72
05:08:05:06:00,64.4,8.3,89.11,1.25,3.23,2.33
05:08:05:11:00,64.4,8.5,90.22,2.13,3.86,2.95
05:08:05:16:00,64.4,8.7,91.33,3.01,4.5,3.57
05:08:05:21:00,64.4,8.9,92.44,3.89,5.14,4.19
05:08:05:26:00,64.4,9.1,93.56,4.77,5.77,4.81
05:08:05:28:00,64.4,9.2,94,5.12,6.03,5.06
05:08:05:33:00,64.5,9.2,93.17,6,6.66,5.68
05:08:05:38:00,64.6,9.2,92.33,6.88,7.3,6.3
05:08:05:43:00,64.7,9.2,91.5,7.76,7.94,6.92
05:08:05:48:00,64.8,9.2,90.67,8.64,8.57,7.54
05:08:05:52:00,64.9,9.2,90,9.34,9.08,8.03
05:08:05:57:00,64.7,9.2,91.43,10.22,9.72,8.65
05:08:06:02:00,64.5,9.2,92.86,11.24,10.37,9.51
05:08:06:06:00,64.4,9.2,94,12.24,10.91,10.49
05:08:06:11:00,64.4,9.2,94,13.48,11.59,11.72
05:08:06:13:00,64.4,9.2,94,13.98,11.86,12.21
05:08:06:18:00,64.4,9.4,94,15.22,12.54,13.43
05:08:06:23:00,64.4,9.6,94,16.47,13.22,14.66
05:08:06:28:00,64.4,9.8,94,17.71,13.9,15.88
05:08:06:33:00,64.4,10,94,18.95,14.57,17.11
05:08:06:38:00,64.4,10.2,94,20.2,15.25,18.34
05:08:06:43:00,64.4,10.4,94,21.44,15.93,19.56
05:08:06:44:00,64.4,10.4,94,21.69,16.06,19.81
05:08:06:49:00,64.7,10.4,91.5,22.93,16.74,21.03
05:08:06:52:00,64.9,10.4,90,23.68,17.15,21.77
05:08:06:57:00,65,10.5,89.75,24.92,17.83,22.99
05:08:07:02:00,65.1,10.6,89.5,25.99,18.47,24.27
05:08:07:07:00,65.2,10.7,89.25,26.79,19.05,25.63
05:08:07:12:00,65.3,10.8,89,27.59,19.64,26.99
05:08:07:17:00,65.4,10.9,88.75,28.4,20.22,28.35
05:08:07:22:00,65.5,11,88.5,29.2,20.81,29.7
05:08:07:27:00,65.5,11,88.25,30,21.39,31.06
05:08:07:32:00,65.6,11.1,88,30.8,21.98,32.42
05:08:07:37:00,65.7,11.2,87.75,31.6,22.56,33.78
05:08:07:42:00,65.8,11.3,87.5,32.4,23.15,35.14
05:08:07:47:00,65.9,11.4,87.25,33.21,23.73,36.5
05:08:07:52:00,66,11.5,87,34.01,24.32,37.85
05:08:07:57:00,66.2,11.7,86.75,34.81,24.9,39.21
05:08:08:02:00,66.3,11.9,86.5,35.49,25.43,40.52
05:08:08:07:00,66.5,12.1,86.25,36,25.86,41.74
05:08:08:12:00,66.7,12.3,86,36.51,26.29,42.97
05:08:08:17:00,66.8,12.5,85.75,37.02,26.72,44.19
05:08:08:22:00,67,12.7,85.5,37.53,27.15,45.42
05:08:08:27:00,67.2,12.8,85.25,38.04,27.58,46.65
05:08:08:32:00,67.3,13,85,38.54,28.01,47.87
05:08:08:37:00,67.5,13.2,84.75,39.05,28.44,49.1
05:08:08:42:00,67.7,13.4,84.5,39.56,28.88,50.32
05:08:08:47:00,67.8,13.6,84.25,40.07,29.31,51.55
05:08:08:52:00,68,13.8,84,40.58,29.74,52.77
05:08:08:57:00,68.2,13.7,83.27,41.09,30.17,54
05:08:09:02:00,68.4,13.5,82.54,41.51,30.54,55.1
05:08:09:07:00,68.7,13.4,81.8,41.81,30.83,56.03
05:08:09:12:00,68.9,13.3,81.07,42.11,31.12,56.95
05:08:09:17:00,69.1,13.1,80.34,42.41,31.4,57.87
05:08:09:22:00,69.3,13,79.61,42.71,31.69,58.79
05:08:09:27:00,69.5,12.9,78.88,43,31.98,59.71
05:08:09:32:00,69.8,12.7,78.15,43.3,32.27,60.64
05:08:09:33:00,69.8,12.7,78,43.36,32.32,60.82
05:08:09:38:00,69.6,12.4,78,43.66,32.61,61.74
05:08:09:43:00,69.4,12.1,78,43.96,32.9,62.67
05:08:09:48:00,69.2,11.8,78,44.26,33.19,63.59
05:08:09:52:00,69.1,11.5,78,44.5,33.42,64.33
05:08:09:57:00,69.4,11.7,77.17,44.79,33.7,65.25
05:08:10:02:00,69.8,11.9,76.33,45.02,33.94,66.01
05:08:10:07:00,70.1,12.1,75.5,45.13,34.09,66.52
05:08:10:12:00,70.4,12.3,74.67,45.24,34.25,67.03
05:08:10:17:00,70.7,12.5,73.83,45.35,34.4,67.54
05:08:10:22:00,71.1,12.7,73,45.46,34.55,68.05
05:08:10:27:00,71.4,12.8,72.17,45.57,34.71,68.57
05:08:10:32:00,71.7,13,71.33,45.68,34.86,69.08
05:08:10:37:00,72,13.2,70.5,45.79,35.02,69.59
05:08:10:42:00,72.4,13.4,69.67,45.9,35.17,70.1
05:08:10:47:00,72.7,13.6,68.83,46.01,35.32,70.61
05:08:10:52:00,73,13.8,68,46.12,35.48,71.12
05:08:10:57:00,73.2,13.7,67.83,46.23,35.63,71.64
05:08:11:02:00,73.3,13.6,67.67,46.32,35.74,72
05:08:11:07:00,73.5,13.5,67.5,46.36,35.77,72.15
05:08:11:12:00,73.7,13.4,67.33,46.41,35.8,72.29
05:08:11:17:00,73.8,13.3,67.17,46.45,35.83,72.44
05:08:11:22:00,74,13.2,67,46.49,35.86,72.58
05:08:11:27:00,74.2,13.2,66.83,46.54,35.89,72.73
05:08:11:32:00,74.3,13.1,66.67,46.58,35.92,72.87
05:08:11:37:00,74.5,13,66.5,46.63,35.95,73.02
05:08:11:42:00,74.7,12.9,66.33,46.67,35.98,73.16
05:08:11:47:00,74.8,12.8,66.17,46.72,36.01,73.31
05:08:11:52:00,75,12.7,66,46.76,36.05,73.45
05:08:11:57:00,74.3,12.2,67.36,46.8,36.08,73.6
05:08:12:02:00,73.5,11.6,68.73,46.81,36.07,73.58
05:08:12:03:00,73.4,11.5,69,46.79,36.05,73.53
05:08:12:08:00,73.5,11.2,68.9,46.73,35.98,73.26
05:08:12:13:00,73.5,10.8,68.8,46.67,35.91,73
05:08:12:18:00,73.6,10.5,68.69,46.61,35.84,72.73
05:08:12:23:00,73.6,10.1,68.59,46.55,35.76,72.47
05:08:12:28:00,73.7,9.8,68.49,46.49,35.69,72.2
05:08:12:33:00,73.7,9.4,68.39,46.43,35.62,71.94
05:08:12:38:00,73.8,9.1,68.29,46.37,35.55,71.67
05:08:12:43:00,73.8,8.7,68.18,46.31,35.48,71.4
05:08:12:48:00,73.9,8.4,68.08,46.25,35.4,71.14
05:08:12:52:00,73.9,8.1,68,46.2,35.35,70.93
05:08:12:57:00,73,7.8,71.26,46.85,34.98,71.62
05:08:13:02:00,72.1,7.6,74.52,47.45,34.57,72.14
05:08:13:07:00,71.2,7.3,77.78,47.97,34.08,72.38
05:08:13:12:00,70.3,7.1,81.04,48.47,33.6,72.61
05:08:13:15:00,69.8,6.9,83,48.77,33.31,72.73
05:08:13:20:00,69.8,5.9,85.27,50.04,32.52,73.93
05:08:13:25:00,69.8,4.8,87.55,51.29,31.74,75.1
05:08:13:26:00,69.8,4.6,88,51.54,31.59,75.32
05:08:13:31:00,70.6,4.8,87.42,50.7,31.66,73.76
05:08:13:36:00,71.4,5.1,86.85,49.87,31.73,72.21
05:08:13:41:00,72.2,5.3,86.27,49.04,31.79,70.68
05:08:13:46:00,73,5.5,85.69,48.22,31.85,69.17
05:08:13:51:00,73.7,5.8,85.12,47.4,31.91,67.67
05:08:13:52:00,73.9,5.8,85,47.24,31.93,67.37
05:08:13:57:00,74.2,5.8,82.5,47.03,31.74,66.64
05:08:14:02:00,74.4,5.8,80,46.76,31.5,65.78
05:08:14:07:00,74.7,5.8,77.5,46.4,31.18,64.7
05:08:14:12:00,75,5.8,75,46.04,30.87,63.62
05:08:14:16:00,75.2,5.8,73,45.75,30.62,62.75
05:08:14:21:00,75.9,6.2,71.46,45.39,30.3,61.67
05:08:14:26:00,76.6,6.6,69.92,45.03,29.98,60.59
05:08:14:29:00,77,6.9,69,44.81,29.79,59.94
05:08:14:34:00,76.6,7.9,70.52,43.81,29.73,58.11
05:08:14:39:00,76.1,8.9,72.04,42.81,29.67,56.3
05:08:14:44:00,75.7,9.9,73.57,41.83,29.6,54.52
05:08:14:49:00,75.3,10.9,75.09,40.85,29.52,52.77
05:08:14:52:00,75,11.5,76,40.27,29.48,51.74
05:08:14:57:00,75.2,11.4,75.42,40.17,29.05,50.98
05:08:15:02:00,75.3,11.3,74.83,39.97,28.57,50.11
05:08:15:07:00,75.5,11.2,74.25,39.6,28,49.06
05:08:15:12:00,75.7,11.1,73.67,39.23,27.44,48
05:08:15:17:00,75.8,11,73.08,38.84,26.87,46.92
05:08:15:22:00,76,10.9,72.5,38.46,26.31,45.83
05:08:15:27:00,76.2,10.9,71.92,38.06,25.75,44.72
05:08:15:32:00,76.3,10.8,71.33,37.66,25.2,43.61
05:08:15:37:00,76.5,10.7,70.75,37.25,24.65,42.47
05:08:15:42:00,76.7,10.6,70.17,36.83,24.1,41.33
05:08:15:47:00,76.8,10.5,69.58,36.41,23.55,40.17
05:08:15:52:00,77,10.4,69,35.98,23.01,39
05:08:15:57:00,76.9,10.2,69.42,35.35,22.55,37.63
05:08:16:02:00,76.8,10,69.83,34.56,22.02,36.23
05:08:16:07:00,76.7,9.8,70.25,33.56,21.41,34.79
05:08:16:12:00,76.6,9.6,70.67,32.55,20.8,33.35
05:08:16:17:00,76.5,9.4,71.08,31.54,20.19,31.9
05:08:16:22:00,76.4,9.2,71.5,30.54,19.58,30.46
05:08:16:27:00,76.4,9.1,71.92,29.53,18.96,29.02
05:08:16:32:00,76.3,8.9,72.33,28.52,18.35,27.57
05:08:16:37:00,76.2,8.7,72.75,27.52,17.74,26.13
05:08:16:42:00,76.1,8.5,73.17,26.51,17.13,24.69
05:08:16:47:00,76,8.3,73.58,25.5,16.52,23.24
05:08:16:52:00,75.9,8.1,74,24.5,15.9,21.8
05:08:16:57:00,75.9,8.5,74,23.49,15.29,20.36
05:08:17:02:00,75.9,8.9,74,22.31,14.66,19.03
05:08:17:07:00,75.9,9.3,74,20.86,14,17.89
05:08:17:12:00,75.9,9.6,74,19.42,13.34,16.74
05:08:17:17:00,75.9,10,74,17.97,12.68,15.59
05:08:17:22:00,75.9,10.4,74,16.53,12.01,14.44
05:08:17:27:00,75.9,10.8,74,15.08,11.35,13.29
05:08:17:32:00,75.9,11.2,74,13.64,10.69,12.15
05:08:17:37:00,75.9,11.6,74,12.19,10.03,11
05:08:17:42:00,75.9,11.9,74,10.75,9.37,9.85
05:08:17:47:00,75.9,12.3,74,9.3,8.71,8.7
05:08:17:52:00,75.9,12.7,74,7.86,8.05,7.56
05:08:17:57:00,75.7,12.4,74.42,6.45,7.36,6.44
05:08:18:02:00,75.6,12.1,74.83,5.42,6.74,5.6
05:08:18:07:00,75.4,11.8,75.25,4.98,6.22,5.2
05:08:18:12:00,75.2,11.5,75.67,4.53,5.7,4.8
05:08:18:17:00,75.1,11.2,76.08,4.08,5.19,4.39
05:08:18:22:00,74.9,10.9,76.5,3.63,4.68,3.97
05:08:18:27:00,74.7,10.7,76.92,3.17,4.17,3.55
05:08:18:32:00,74.6,10.4,77.33,2.7,3.67,3.13
05:08:18:37:00,74.4,10.1,77.75,2.23,3.17,2.7
05:08:18:42:00,74.2,9.8,78.17,1.76,2.67,2.27
05:08:18:47:00,74.1,9.5,78.58,1.27,2.17,1.84
05:08:18:52:00,73.9,9.2,79,0.79,1.68,1.4
05:08:18:57:00,73.8,9.1,79,0.29,1.2,0.95
05:08:19:02:00,73.7,9,79,0,0.89,0.65
05:08:19:07:00,73.7,8.9,79,0,0.81,0.59
05:08:19:12:00,73.6,8.8,79,0,0.74,0.54
05:08:19:17:00,73.5,8.7,79,0,0.66,0.48
05:08:19:22:00,73.4,8.6,79,0,0.59,0.42
05:08:19:27:00,73.4,8.6,79,0,0.51,0.36
05:08:19:32:00,73.3,8.5,79,0,0.44,0.31
05:08:19:37:00,73.2,8.4,79,0,0.36,0.25
05:08:19:42:00,73.1,8.3,79,0,0.28,0.2
05:08:19:47:00,73.1,8.2,79,0,0.2,0.14
05:08:19:52:00,73,8.1,79,0,0.13,0.09
05:08:19:57:00,72.3,8.6,79.92,0,0.05,0.03
05:08:20:02:00,71.6,9,80.84,0,0,0
05:08:20:07:00,70.9,9.5,81.76,0,0,0
05:08:20:12:00,70.2,10,82.67,0,0,0
05:08:20:17:00,69.5,10.4,83.59,0,0,0
05:08:20:22:00,68.8,10.9,84.51,0,0,0
05:08:20:27:00,68.1,11.4,85.43,0,0,0
05:08:20:32:00,67.4,11.9,86.35,0,0,0
05:08:20:37:00,66.8,12.3,87.27,0,0,0
05:08:20:41:00,66.2,12.7,88,0,0,0
05:08:20:46:00,65.2,11.4,91.33,0,0,0
05:08:20:50:00,64.4,10.4,94,0,0,0
05:08:20:52:00,64,9.2,93,0,0,0
05:08:20:57:00,63.3,4.6,96.5,0,0,0
05:08:21:02:00,62.6,0,100,0,0,0
05:08:21:07:00,62.9,0,99.12,0,0,0
05:08:21:12:00,63.1,0,98.24,0,0,0
05:08:21:17:00,63.4,0,97.35,0,0,0
05:08:21:22:00,63.7,0,96.47,0,0,0
05:08:21:27:00,63.9,0,95.59,0,0,0
05:08:21:32:00,64.2,0,94.71,0,0,0
05:08:21:36:00,64.4,0,94,0,0,0
05:08:21:41:00,64.6,1.1,93.69,0,0,0
05:08:21:46:00,64.7,2.2,93.37,0,0,0
05:08:21:51:00,64.9,3.3,93.06,0,0,0
05:08:21:52:00,64.9,3.5,93,0,0,0
05:08:21:57:00,64.8,4.5,93.21,0,0,0
05:08:22:02:00,64.7,5.4,93.42,0,0,0
05:08:22:07:00,64.6,6.4,93.63,0,0,0
05:08:22:12:00,64.5,7.3,93.83,0,0,0
05:08:22:16:00,64.4,8.1,94,0,0,0
05:08:22:21:00,64.5,7.6,93.86,0,0,0
05:08:22:26:00,64.5,7.1,93.72,0,0,0
05:08:22:31:00,64.6,6.6,93.58,0,0,0
05:08:22:36:00,64.7,6.2,93.44,0,0,0
05:08:22:41:00,64.7,5.7,93.31,0,0,0
05:08:22:46:00,64.8,5.2,93.17,0,0,0
